x_mm,y_mm,z_mm,LET_keV_per_um,Dose_GyRBE
-1.440400,-82.229000,-224.150000,1.174749,0.511574
-1.140400,-82.229000,-224.150000,1.171447,0.510232
-0.840400,-82.229000,-224.150000,1.158829,0.511958
-0.540400,-82.229000,-224.150000,1.141786,0.517473
-0.240400,-82.229000,-224.150000,1.227193,0.516666
0.059600,-82.229000,-224.150000,1.201462,0.510453
0.359600,-82.229000,-224.150000,1.198065,0.512170
0.659600,-82.229000,-224.150000,1.165209,0.514043
0.959600,-82.229000,-224.150000,1.173591,0.512393
1.259600,-82.229000,-224.150000,1.171336,0.511178
1.559600,-82.229000,-224.150000,1.179035,0.515086
1.859600,-82.229000,-224.150000,1.162131,0.516890
2.159600,-82.229000,-224.150000,1.133715,0.512367
2.459600,-82.229000,-224.150000,1.189553,0.507087
2.759600,-82.229000,-224.150000,1.213650,0.513345
3.059600,-82.229000,-224.150000,1.202044,0.513792
3.359600,-82.229000,-224.150000,1.207602,0.515713
3.659600,-82.229000,-224.150000,1.168860,0.510447
3.959600,-82.229000,-224.150000,1.178543,0.514543
4.259600,-82.229000,-224.150000,1.201357,0.518706
4.559600,-82.229000,-224.150000,1.214108,0.516588
4.859600,-82.229000,-224.150000,1.203583,0.506724
5.159600,-82.229000,-224.150000,1.221078,0.509718
5.459600,-82.229000,-224.150000,1.219381,0.513228
5.759600,-82.229000,-224.150000,1.197932,0.515670
6.059600,-82.229000,-224.150000,1.226097,0.508871
6.359600,-82.229000,-224.150000,1.190607,0.507630
6.659600,-82.229000,-224.150000,1.180529,0.511676
6.959600,-82.229000,-224.150000,1.187681,0.517821
7.259600,-82.229000,-224.150000,1.172644,0.514052
7.559600,-82.229000,-224.150000,1.219042,0.511220
7.859600,-82.229000,-224.150000,1.186772,0.508009
8.159600,-82.229000,-224.150000,1.178011,0.509770
8.459600,-82.229000,-224.150000,1.211213,0.507217
8.759600,-82.229000,-224.150000,1.169789,0.508308
9.059600,-82.229000,-224.150000,1.205010,0.506946
9.359600,-82.229000,-224.150000,1.212079,0.507830
9.659600,-82.229000,-224.150000,1.192599,0.510183
9.959600,-82.229000,-224.150000,1.169431,0.509765
10.259600,-82.229000,-224.150000,1.196113,0.506201
10.559600,-82.229000,-224.150000,1.191336,0.509878
-11.640400,-82.529000,-223.850000,1.208094,0.509129
-11.340400,-82.529000,-223.850000,1.162691,0.511846
-11.040400,-82.529000,-223.850000,1.220116,0.511874
-10.740400,-82.529000,-223.850000,1.218155,0.507725
-10.440400,-82.529000,-223.850000,1.145380,0.514942
-10.140400,-82.529000,-223.850000,1.209344,0.515266
-9.840400,-82.529000,-223.850000,1.191068,0.516012
-9.540400,-82.529000,-223.850000,1.225044,0.514026
-9.240400,-82.529000,-223.850000,1.170874,0.511363
-8.940400,-82.529000,-223.850000,1.201962,0.508966
-8.640400,-82.529000,-223.850000,1.183740,0.513979
-8.340400,-82.529000,-223.850000,1.197030,0.519198
-8.040400,-82.529000,-223.850000,1.201033,0.516139
-7.740400,-82.529000,-223.850000,1.192847,0.516881
-7.440400,-82.529000,-223.850000,1.213528,0.516134
-7.140400,-82.529000,-223.850000,1.228007,0.518690
-6.840400,-82.529000,-223.850000,1.206068,0.514183
-6.540400,-82.529000,-223.850000,1.193990,0.517447
-6.240400,-82.529000,-223.850000,1.175064,0.510749
-5.940400,-82.529000,-223.850000,1.182050,0.517009
-5.640400,-82.529000,-223.850000,1.186549,0.511543
-5.340400,-82.529000,-223.850000,1.221208,0.516716
-5.040400,-82.529000,-223.850000,1.233558,0.514928
-4.740400,-82.529000,-223.850000,1.177315,0.517871
-4.440400,-82.529000,-223.850000,1.216094,0.509480
-4.140400,-82.529000,-223.850000,1.199403,0.513588
-3.840400,-82.529000,-223.850000,1.188274,0.515665
-3.540400,-82.529000,-223.850000,1.177036,0.510379
-3.240400,-82.529000,-223.850000,1.149651,0.510071
-2.940400,-82.529000,-223.850000,1.185872,0.512230
-2.640400,-82.529000,-223.850000,1.194612,0.520817
-2.340400,-82.529000,-223.850000,1.148201,0.514656
-2.040400,-82.529000,-223.850000,1.225350,0.514520
-1.740400,-82.529000,-223.850000,1.187749,0.521737
-1.440400,-82.529000,-223.850000,1.217400,0.514252
-1.140400,-82.529000,-223.850000,1.181858,0.513173
-0.840400,-82.529000,-223.850000,1.217522,0.516092
-0.540400,-82.529000,-223.850000,1.188948,0.510831
-0.240400,-82.529000,-223.850000,1.205142,0.514746
0.059600,-82.529000,-223.850000,1.216575,0.517089
0.359600,-82.529000,-223.850000,1.191733,0.518841
0.659600,-82.529000,-223.850000,1.189156,0.512715
0.959600,-82.529000,-223.850000,1.181630,0.517152
1.259600,-82.529000,-223.850000,1.167901,0.513884
1.559600,-82.529000,-223.850000,1.157158,0.513031
1.859600,-82.529000,-223.850000,1.198606,0.521107
2.159600,-82.529000,-223.850000,1.240260,0.518429
2.459600,-82.529000,-223.850000,1.229658,0.520558
2.759600,-82.529000,-223.850000,1.224612,0.520660
3.059600,-82.529000,-223.850000,1.230079,0.517899
3.359600,-82.529000,-223.850000,1.220600,0.517067
3.659600,-82.529000,-223.850000,1.178246,0.511279
3.959600,-82.529000,-223.850000,1.205933,0.517696
4.259600,-82.529000,-223.850000,1.186800,0.519177
4.559600,-82.529000,-223.850000,1.176561,0.510412
4.859600,-82.529000,-223.850000,1.181662,0.515801
5.159600,-82.529000,-223.850000,1.246679,0.512766
5.459600,-82.529000,-223.850000,1.240750,0.517718
5.759600,-82.529000,-223.850000,1.189201,0.515766
6.059600,-82.529000,-223.850000,1.181486,0.508439
6.359600,-82.529000,-223.850000,1.199714,0.515191
6.659600,-82.529000,-223.850000,1.143223,0.512662
6.959600,-82.529000,-223.850000,1.215657,0.513942
7.259600,-82.529000,-223.850000,1.196667,0.514343
7.559600,-82.529000,-223.850000,1.178509,0.506886
7.859600,-82.529000,-223.850000,1.159885,0.510441
8.159600,-82.529000,-223.850000,1.183347,0.514346
8.459600,-82.529000,-223.850000,1.177601,0.513678
8.759600,-82.529000,-223.850000,1.198995,0.508617
9.059600,-82.529000,-223.850000,1.200027,0.511232
9.359600,-82.529000,-223.850000,1.159792,0.510257
9.659600,-82.529000,-223.850000,1.173516,0.508391
9.959600,-82.529000,-223.850000,1.174730,0.511457
10.259600,-82.529000,-223.850000,1.149831,0.505435
10.559600,-82.529000,-223.850000,1.151505,0.509901
-11.640400,-82.229000,-223.850000,1.203180,0.510449
-11.340400,-82.229000,-223.850000,1.226020,0.512949
-11.040400,-82.229000,-223.850000,1.168583,0.508765
-10.740400,-82.229000,-223.850000,1.179157,0.506889
-10.440400,-82.229000,-223.850000,1.167708,0.512399
-10.140400,-82.229000,-223.850000,1.154691,0.512687
-9.840400,-82.229000,-223.850000,1.192008,0.515550
-9.540400,-82.229000,-223.850000,1.194887,0.511151
-9.240400,-82.229000,-223.850000,1.161551,0.508526
-8.940400,-82.229000,-223.850000,1.204201,0.508045
-8.640400,-82.229000,-223.850000,1.196233,0.511386
-8.340400,-82.229000,-223.850000,1.208640,0.518608
-8.040400,-82.229000,-223.850000,1.211235,0.516746
-7.740400,-82.229000,-223.850000,1.192257,0.516549
-7.440400,-82.229000,-223.850000,1.209445,0.513544
-7.140400,-82.229000,-223.850000,1.191801,0.520394
-6.840400,-82.229000,-223.850000,1.208328,0.511029
-6.540400,-82.229000,-223.850000,1.175349,0.515439
-6.240400,-82.229000,-223.850000,1.193082,0.510539
-5.940400,-82.229000,-223.850000,1.158436,0.515868
-5.640400,-82.229000,-223.850000,1.191476,0.510545
-5.340400,-82.229000,-223.850000,1.176534,0.510981
-5.040400,-82.229000,-223.850000,1.206927,0.516356
-4.740400,-82.229000,-223.850000,1.192129,0.515590
-4.440400,-82.229000,-223.850000,1.134562,0.505737
-4.140400,-82.229000,-223.850000,1.158139,0.509138
-3.840400,-82.229000,-223.850000,1.187614,0.511546
-3.540400,-82.229000,-223.850000,1.191598,0.508825
-3.240400,-82.229000,-223.850000,1.158675,0.510771
-2.940400,-82.229000,-223.850000,1.215569,0.510197
-2.640400,-82.229000,-223.850000,1.205144,0.517090
-2.340400,-82.229000,-223.850000,1.237651,0.515771
-2.040400,-82.229000,-223.850000,1.192652,0.511196
-1.740400,-82.229000,-223.850000,1.176375,0.516771
-1.440400,-82.229000,-223.850000,1.189850,0.511686
-1.140400,-82.229000,-223.850000,1.180281,0.512568
-0.840400,-82.229000,-223.850000,1.165339,0.509573
-0.540400,-82.229000,-223.850000,1.184353,0.510792
-0.240400,-82.229000,-223.850000,1.198352,0.511866
0.059600,-82.229000,-223.850000,1.224884,0.514797
0.359600,-82.229000,-223.850000,1.225641,0.517305
0.659600,-82.229000,-223.850000,1.217489,0.511323
0.959600,-82.229000,-223.850000,1.215897,0.518075
1.259600,-82.229000,-223.850000,1.157603,0.513175
1.559600,-82.229000,-223.850000,1.179543,0.512079
1.859600,-82.229000,-223.850000,1.265820,0.517617
2.159600,-82.229000,-223.850000,1.190832,0.517874
2.459600,-82.229000,-223.850000,1.208318,0.514985
2.759600,-82.229000,-223.850000,1.175796,0.518151
3.059600,-82.229000,-223.850000,1.169855,0.513541
3.359600,-82.229000,-223.850000,1.190404,0.513141
3.659600,-82.229000,-223.850000,1.217251,0.514866
3.959600,-82.229000,-223.850000,1.176239,0.514960
4.259600,-82.229000,-223.850000,1.253514,0.516970
4.559600,-82.229000,-223.850000,1.179261,0.508636
4.859600,-82.229000,-223.850000,1.190036,0.514414
5.159600,-82.229000,-223.850000,1.199414,0.511494
5.459600,-82.229000,-223.850000,1.182644,0.510939
5.759600,-82.229000,-223.850000,1.172629,0.513067
6.059600,-82.229000,-223.850000,1.165566,0.506414
6.359600,-82.229000,-223.850000,1.199550,0.514420
6.659600,-82.229000,-223.850000,1.198505,0.515559
6.959600,-82.229000,-223.850000,1.204597,0.511407
7.259600,-82.229000,-223.850000,1.214519,0.510478
7.559600,-82.229000,-223.850000,1.177383,0.506070
7.859600,-82.229000,-223.850000,1.161999,0.509679
8.159600,-82.229000,-223.850000,1.173818,0.510453
8.459600,-82.229000,-223.850000,1.239573,0.511436
8.759600,-82.229000,-223.850000,1.169392,0.506912
9.059600,-82.229000,-223.850000,1.177124,0.510831
9.359600,-82.229000,-223.850000,1.225547,0.513226
9.659600,-82.229000,-223.850000,1.211374,0.506959
9.959600,-82.229000,-223.850000,1.134161,0.507229
10.259600,-82.229000,-223.850000,1.197302,0.504271
10.559600,-82.229000,-223.850000,1.174920,0.509022
-11.640400,-82.529000,-223.550000,1.144264,0.504017
-11.340400,-82.529000,-223.550000,1.148548,0.511316
-11.040400,-82.529000,-223.550000,1.169337,0.509535
-10.740400,-82.529000,-223.550000,1.200416,0.510421
-10.440400,-82.529000,-223.550000,1.152032,0.510941
-10.140400,-82.529000,-223.550000,1.199828,0.512723
-9.840400,-82.529000,-223.550000,1.182873,0.513183
-9.540400,-82.529000,-223.550000,1.214181,0.513280
-9.240400,-82.529000,-223.550000,1.197665,0.508748
-8.940400,-82.529000,-223.550000,1.183524,0.513571
-8.640400,-82.529000,-223.550000,1.162270,0.512261
-8.340400,-82.529000,-223.550000,1.182761,0.509836
-8.040400,-82.529000,-223.550000,1.197141,0.512902
-7.740400,-82.529000,-223.550000,1.192840,0.516237
-7.440400,-82.529000,-223.550000,1.228161,0.515867
-7.140400,-82.529000,-223.550000,1.219106,0.523754
-6.840400,-82.529000,-223.550000,1.186081,0.512185
-6.540400,-82.529000,-223.550000,1.186413,0.516121
-6.240400,-82.529000,-223.550000,1.198030,0.513443
-5.940400,-82.529000,-223.550000,1.182302,0.510885
-5.640400,-82.529000,-223.550000,1.198596,0.513819
-5.340400,-82.529000,-223.550000,1.196591,0.515785
-5.040400,-82.529000,-223.550000,1.184084,0.514310
-4.740400,-82.529000,-223.550000,1.144890,0.513783
-4.440400,-82.529000,-223.550000,1.140518,0.510082
-4.140400,-82.529000,-223.550000,1.197235,0.517886
-3.840400,-82.529000,-223.550000,1.201835,0.513426
-3.540400,-82.529000,-223.550000,1.187311,0.515009
-3.240400,-82.529000,-223.550000,1.184580,0.520848
-2.940400,-82.529000,-223.550000,1.202243,0.510914
-2.640400,-82.529000,-223.550000,1.247795,0.516705
-2.340400,-82.529000,-223.550000,1.212857,0.515725
-2.040400,-82.529000,-223.550000,1.204365,0.515924
-1.740400,-82.529000,-223.550000,1.211088,0.516894
-1.440400,-82.529000,-223.550000,1.236082,0.522954
-1.140400,-82.529000,-223.550000,1.201114,0.519538
-0.840400,-82.529000,-223.550000,1.174742,0.512667
-0.540400,-82.529000,-223.550000,1.223105,0.517632
-0.240400,-82.529000,-223.550000,1.181304,0.513986
0.059600,-82.529000,-223.550000,1.213449,0.511946
0.359600,-82.529000,-223.550000,1.170120,0.512405
0.659600,-82.529000,-223.550000,1.171349,0.511715
0.959600,-82.529000,-223.550000,1.166180,0.510183
1.259600,-82.529000,-223.550000,1.185362,0.510980
1.559600,-82.529000,-223.550000,1.174171,0.512003
1.859600,-82.529000,-223.550000,1.267172,0.512289
2.159600,-82.529000,-223.550000,1.174229,0.511809
2.459600,-82.529000,-223.550000,1.217324,0.512656
2.759600,-82.529000,-223.550000,1.193576,0.510760
3.059600,-82.529000,-223.550000,1.191668,0.514486
3.359600,-82.529000,-223.550000,1.175569,0.514262
3.659600,-82.529000,-223.550000,1.211836,0.520360
3.959600,-82.529000,-223.550000,1.205975,0.515097
4.259600,-82.529000,-223.550000,1.212771,0.515058
4.559600,-82.529000,-223.550000,1.200445,0.510216
4.859600,-82.529000,-223.550000,1.213480,0.514300
5.159600,-82.529000,-223.550000,1.173668,0.513669
5.459600,-82.529000,-223.550000,1.199718,0.518448
5.759600,-82.529000,-223.550000,1.193704,0.515603
6.059600,-82.529000,-223.550000,1.216364,0.515073
6.359600,-82.529000,-223.550000,1.169995,0.516865
6.659600,-82.529000,-223.550000,1.180637,0.517639
6.959600,-82.529000,-223.550000,1.200474,0.514497
7.259600,-82.529000,-223.550000,1.204254,0.517282
7.559600,-82.529000,-223.550000,1.153969,0.508210
7.859600,-82.529000,-223.550000,1.207015,0.513173
8.159600,-82.529000,-223.550000,1.236559,0.512534
8.459600,-82.529000,-223.550000,1.165984,0.510839
8.759600,-82.529000,-223.550000,1.192012,0.513304
9.059600,-82.529000,-223.550000,1.189364,0.510879
9.359600,-82.529000,-223.550000,1.201191,0.509491
9.659600,-82.529000,-223.550000,1.170504,0.509292
9.959600,-82.529000,-223.550000,1.258111,0.509328
10.259600,-82.529000,-223.550000,1.159345,0.506256
10.559600,-82.529000,-223.550000,1.142918,0.502705
-11.640400,-82.229000,-223.550000,1.182458,0.502004
-11.340400,-82.229000,-223.550000,1.204646,0.512461
-11.040400,-82.229000,-223.550000,1.158989,0.508945
-10.740400,-82.229000,-223.550000,1.190501,0.508596
-10.440400,-82.229000,-223.550000,1.187367,0.511171
-10.140400,-82.229000,-223.550000,1.177953,0.512448
-9.840400,-82.229000,-223.550000,1.142344,0.509744
-9.540400,-82.229000,-223.550000,1.215747,0.512974
-9.240400,-82.229000,-223.550000,1.195204,0.506764
-8.940400,-82.229000,-223.550000,1.194119,0.510852
-8.640400,-82.229000,-223.550000,1.163957,0.509625
-8.340400,-82.229000,-223.550000,1.179936,0.507010
-8.040400,-82.229000,-223.550000,1.265247,0.511298
-7.740400,-82.229000,-223.550000,1.170380,0.511402
-7.440400,-82.229000,-223.550000,1.205305,0.515432
-7.140400,-82.229000,-223.550000,1.193706,0.516206
-6.840400,-82.229000,-223.550000,1.158437,0.509970
-6.540400,-82.229000,-223.550000,1.198933,0.511783
-6.240400,-82.229000,-223.550000,1.222801,0.513763
-5.940400,-82.229000,-223.550000,1.218998,0.511345
-5.640400,-82.229000,-223.550000,1.190321,0.511838
-5.340400,-82.229000,-223.550000,1.165133,0.516096
-5.040400,-82.229000,-223.550000,1.171279,0.512716
-4.740400,-82.229000,-223.550000,1.197112,0.512103
-4.440400,-82.229000,-223.550000,1.179269,0.508867
-4.140400,-82.229000,-223.550000,1.165847,0.515420
-3.840400,-82.229000,-223.550000,1.163753,0.512504
-3.540400,-82.229000,-223.550000,1.149475,0.512701
-3.240400,-82.229000,-223.550000,1.158938,0.517804
-2.940400,-82.229000,-223.550000,1.144804,0.506536
-2.640400,-82.229000,-223.550000,1.194454,0.513793
-2.340400,-82.229000,-223.550000,1.208784,0.513964
-2.040400,-82.229000,-223.550000,1.202549,0.513601
-1.740400,-82.229000,-223.550000,1.202090,0.513702
-1.440400,-82.229000,-223.550000,1.201730,0.519891
-1.140400,-82.229000,-223.550000,1.208361,0.517791
-0.840400,-82.229000,-223.550000,1.217947,0.510572
-0.540400,-82.229000,-223.550000,1.201079,0.516527
-0.240400,-82.229000,-223.550000,1.185135,0.515197
0.059600,-82.229000,-223.550000,1.177481,0.508221
0.359600,-82.229000,-223.550000,1.215407,0.512485
0.659600,-82.229000,-223.550000,1.180020,0.511241
0.959600,-82.229000,-223.550000,1.167694,0.508576
1.259600,-82.229000,-223.550000,1.131689,0.507395
1.559600,-82.229000,-223.550000,1.159175,0.509428
1.859600,-82.229000,-223.550000,1.231790,0.510676
2.159600,-82.229000,-223.550000,1.181219,0.507946
2.459600,-82.229000,-223.550000,1.194485,0.512117
2.759600,-82.229000,-223.550000,1.171297,0.512219
3.059600,-82.229000,-223.550000,1.207721,0.512452
3.359600,-82.229000,-223.550000,1.132260,0.513211
3.659600,-82.229000,-223.550000,1.198825,0.517901
3.959600,-82.229000,-223.550000,1.220870,0.512370
4.259600,-82.229000,-223.550000,1.258819,0.514474
4.559600,-82.229000,-223.550000,1.198898,0.508226
4.859600,-82.229000,-223.550000,1.183488,0.513962
5.159600,-82.229000,-223.550000,1.167983,0.512901
5.459600,-82.229000,-223.550000,1.231191,0.519723
5.759600,-82.229000,-223.550000,1.155180,0.510598
6.059600,-82.229000,-223.550000,1.169642,0.510888
6.359600,-82.229000,-223.550000,1.231449,0.519223
6.659600,-82.229000,-223.550000,1.217012,0.514154
6.959600,-82.229000,-223.550000,1.127450,0.508550
7.259600,-82.229000,-223.550000,1.180920,0.515125
7.559600,-82.229000,-223.550000,1.160514,0.504913
7.859600,-82.229000,-223.550000,1.164208,0.510173
8.159600,-82.229000,-223.550000,1.191815,0.510086
8.459600,-82.229000,-223.550000,1.190104,0.508119
8.759600,-82.229000,-223.550000,1.194051,0.513670
9.059600,-82.229000,-223.550000,1.184949,0.507897
9.359600,-82.229000,-223.550000,1.175805,0.508171
9.659600,-82.229000,-223.550000,1.160905,0.506752
9.959600,-82.229000,-223.550000,1.185679,0.505965
10.259600,-82.229000,-223.550000,1.177897,0.504696
10.559600,-82.229000,-223.550000,1.171164,0.503329
-11.640400,-82.529000,-223.250000,1.165531,0.510007
-11.340400,-82.529000,-223.250000,1.186607,0.506667
-11.040400,-82.529000,-223.250000,1.167537,0.507905
-10.740400,-82.529000,-223.250000,1.149715,0.510529
-10.440400,-82.529000,-223.250000,1.198720,0.507643
-10.140400,-82.529000,-223.250000,1.210818,0.514474
-9.840400,-82.529000,-223.250000,1.214286,0.514152
-9.540400,-82.529000,-223.250000,1.212715,0.513193
-9.240400,-82.529000,-223.250000,1.144056,0.508699
-8.940400,-82.529000,-223.250000,1.175802,0.510066
-8.640400,-82.529000,-223.250000,1.200383,0.512812
-8.340400,-82.529000,-223.250000,1.162561,0.508749
-8.040400,-82.529000,-223.250000,1.188167,0.511903
-7.740400,-82.529000,-223.250000,1.184075,0.512756
-7.440400,-82.529000,-223.250000,1.172457,0.514073
-7.140400,-82.529000,-223.250000,1.186102,0.523047
-6.840400,-82.529000,-223.250000,1.177232,0.514688
-6.540400,-82.529000,-223.250000,1.167027,0.514288
-6.240400,-82.529000,-223.250000,1.176629,0.517521
-5.940400,-82.529000,-223.250000,1.190721,0.518546
-5.640400,-82.529000,-223.250000,1.194239,0.515942
-5.340400,-82.529000,-223.250000,1.205860,0.513073
-5.040400,-82.529000,-223.250000,1.173208,0.510807
-4.740400,-82.529000,-223.250000,1.189098,0.515781
-4.440400,-82.529000,-223.250000,1.175936,0.514887
-4.140400,-82.529000,-223.250000,1.211516,0.515785
-3.840400,-82.529000,-223.250000,1.188939,0.518292
-3.540400,-82.529000,-223.250000,1.201653,0.509931
-3.240400,-82.529000,-223.250000,1.163535,0.511868
-2.940400,-82.529000,-223.250000,1.213997,0.511453
-2.640400,-82.529000,-223.250000,1.222875,0.516404
-2.340400,-82.529000,-223.250000,1.240714,0.514770
-2.040400,-82.529000,-223.250000,1.186040,0.513594
-1.740400,-82.529000,-223.250000,1.181503,0.514496
-1.440400,-82.529000,-223.250000,1.178438,0.520151
-1.140400,-82.529000,-223.250000,1.184162,0.509342
-0.840400,-82.529000,-223.250000,1.172174,0.511498
-0.540400,-82.529000,-223.250000,1.186237,0.515438
-0.240400,-82.529000,-223.250000,1.175620,0.511084
0.059600,-82.529000,-223.250000,1.175466,0.513367
0.359600,-82.529000,-223.250000,1.183336,0.511643
