x_mm,y_mm,z_mm,LET_keV_per_um,Physical_dose
6.074100,-148.302000,323.350000,1.309387,4.944159
6.374100,-148.302000,323.350000,1.273074,4.927142
6.674100,-148.302000,323.350000,1.287070,4.890856
6.974100,-148.302000,323.350000,1.317564,4.962670
7.274100,-148.302000,323.350000,1.285108,4.934124
7.574100,-148.302000,323.350000,1.318951,4.899501
7.874100,-148.302000,323.350000,1.304923,4.928704
8.174100,-148.302000,323.350000,1.270482,4.918752
8.474100,-148.302000,323.350000,1.298718,4.944960
8.774100,-148.302000,323.350000,1.278622,4.920216
9.074100,-148.302000,323.350000,1.292935,4.923523
9.374100,-148.302000,323.350000,1.295842,4.899674
25.574100,-148.302000,323.350000,1.238320,4.876454
-17.925900,-148.002000,323.350000,1.265173,4.913615
-17.625900,-148.002000,323.350000,1.260530,4.909590
-17.325900,-148.002000,323.350000,1.287073,4.899360
-17.025900,-148.002000,323.350000,1.288127,4.935706
-16.725900,-148.002000,323.350000,1.267360,4.890247
-16.425900,-148.002000,323.350000,1.245119,4.919518
-16.125900,-148.002000,323.350000,1.273737,4.931181
-15.825900,-148.002000,323.350000,1.276365,4.881496
-15.525900,-148.002000,323.350000,1.281266,4.903238
-15.225900,-148.002000,323.350000,1.283705,4.887632
-14.925900,-148.002000,323.350000,1.290067,4.905974
-14.625900,-148.002000,323.350000,1.266477,4.884428
-14.325900,-148.002000,323.350000,1.279480,4.877205
-14.025900,-148.002000,323.350000,1.296335,4.925861
-13.725900,-148.002000,323.350000,1.283815,4.942598
-13.425900,-148.002000,323.350000,1.272674,4.923070
-13.125900,-148.002000,323.350000,1.270564,4.916425
-12.825900,-148.002000,323.350000,1.243205,4.871144
-12.525900,-148.002000,323.350000,1.295419,4.954582
-12.225900,-148.002000,323.350000,1.284114,4.909199
-11.925900,-148.002000,323.350000,1.270867,4.898169
-11.625900,-148.002000,323.350000,1.260498,4.911796
-11.325900,-148.002000,323.350000,1.285952,4.900085
-11.025900,-148.002000,323.350000,1.259396,4.898268
-10.725900,-148.002000,323.350000,1.274218,4.896467
-10.425900,-148.002000,323.350000,1.262725,4.918466
-10.125900,-148.002000,323.350000,1.275479,4.900862
-9.825900,-148.002000,323.350000,1.283340,4.891304
-9.525900,-148.002000,323.350000,1.292846,4.900457
-9.225900,-148.002000,323.350000,1.279843,4.892364
-8.925900,-148.002000,323.350000,1.267929,4.882374
-8.625900,-148.002000,323.350000,1.324592,4.898558
-8.325900,-148.002000,323.350000,1.301412,4.894363
-8.025900,-148.002000,323.350000,1.304523,4.900661
-7.725900,-148.002000,323.350000,1.289701,4.921950
-7.425900,-148.002000,323.350000,1.258431,4.884418
-7.125900,-148.002000,323.350000,1.260542,4.870890
-6.825900,-148.002000,323.350000,1.268115,4.886521
-6.525900,-148.002000,323.350000,1.283029,4.892907
-6.225900,-148.002000,323.350000,1.303059,4.883044
-5.925900,-148.002000,323.350000,1.289380,4.868350
-5.625900,-148.002000,323.350000,1.268740,4.902329
-5.325900,-148.002000,323.350000,1.293232,4.871580
-5.025900,-148.002000,323.350000,1.284912,4.881838
-4.725900,-148.002000,323.350000,1.285093,4.903869
-4.425900,-148.002000,323.350000,1.236577,4.873175
-4.125900,-148.002000,323.350000,1.253074,4.882936
-3.825900,-148.002000,323.350000,1.269691,4.900344
-3.525900,-148.002000,323.350000,1.252253,4.903796
-3.225900,-148.002000,323.350000,1.306097,4.928461
-2.925900,-148.002000,323.350000,1.273683,4.866647
-2.625900,-148.002000,323.350000,1.289301,4.878365
-2.325900,-148.002000,323.350000,1.239668,4.867610
-2.025900,-148.002000,323.350000,1.240685,4.855401
-1.725900,-148.002000,323.350000,1.238466,4.886493
-1.425900,-148.002000,323.350000,1.267132,4.885217
-1.125900,-148.002000,323.350000,1.266962,4.920164
-0.825900,-148.002000,323.350000,1.277732,4.910598
-0.525900,-148.002000,323.350000,1.251523,4.890794
-0.225900,-148.002000,323.350000,1.242932,4.906348
0.074100,-148.002000,323.350000,1.271148,4.908466
0.374100,-148.002000,323.350000,1.309764,4.961145
0.674100,-148.002000,323.350000,1.270964,4.904380
0.974100,-148.002000,323.350000,1.299516,4.924780
1.274100,-148.002000,323.350000,1.265711,4.916027
1.574100,-148.002000,323.350000,1.290117,4.917966
1.874100,-148.002000,323.350000,1.263822,4.939582
2.174100,-148.002000,323.350000,1.309871,4.918394
2.474100,-148.002000,323.350000,1.286438,4.918008
2.774100,-148.002000,323.350000,1.286168,4.919993
3.074100,-148.002000,323.350000,1.291911,4.910839
3.374100,-148.002000,323.350000,1.293334,4.943011
3.674100,-148.002000,323.350000,1.308382,4.938651
